salt,78,0.4126984126984127
cheese,71,0.37566137566137564
pepper,63,0.3333333333333333
oil,62,0.328042328042328
chicken,57,0.30158730158730157
butter,57,0.30158730158730157
sugar,50,0.26455026455026454
ground,48,0.25396825396825395
garlic,44,0.2328042328042328
eggs,42,0.2222222222222222
